NU_INSCRICAO,tipo_faixa_etaria,tipo_sexo,tipo_estado_civil,tipo_cor_raca,tipo_nacionalidade,tipo_conclusao,ano_de_concusao,tipo_escola,tipo_treineiro,regiao,uf_prova,municipio_prova,q01_escolaridade_pai,q02_escolaridade_mae,q03_ocupacao_pai,q04_ocupacao_mae,q05_pessoas_residencia,q06_renda_familiar,renda_per_capita,faixa_renda_per_capita,q07_empregado_domestico,q08_tem_banheiro,q09_qtd_quartos,q10_tem_carro,q11_tem_motocicleta,q12_tem_geladeira,q13_tem_freezer,q14_tem_maquina_lavar_roupa,q15_tem_maquina_secar_roupa,q17_tem_maquina_lavar_louca,q16_tem_microondas,q18_tem_aspirador_po,q19_tem_tv_cores,q20_tem_dvd,q21_tem_tv_assinatura,q23_tem_telefone_fixo,q22_tem_celular,q24_tem_computador,q25_tem_internet,indice_tecnologico,indice_eletrodomesticos,indice_transporte,indice_estrutura_casa,indice_escolaridade_pais,indice_max_escolaridade_pais,lingua_estrangeira,status_redacao,nota_cn,nota_ch,nota_lc,nota_mt,nota_red_comp1,nota_red_comp2,nota_red_comp3,nota_red_comp4,nota_red_comp5,nota_redacao,nota_media_geral
210059401170,7,Feminino,2,Branca,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Nordeste,CE,Canindé,1.0,1.0,A,A,2,1,330.0,1,0,1,2,0,1,1,0,1,1,0,0,0,1,0,0,0,3,1,1,6,3,1,3,2.0,1.0,Espanhol,Sem problemas,518.5,581.0,581.1,496.5,160.0,180.0,140.0,140.0,120.0,740.0,544.3
210059993991,11,Feminino,1,Preta,Brasileiro(a),4,9,Não Respondeu,Não é treineiro,Nordeste,BA,Jacobina,,4.0,A,A,2,0,0.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,3,4.0,4.0,Espanhol,Sem problemas,388.4,516.7,454.8,359.3,120.0,80.0,80.0,80.0,40.0,400.0,429.8
210058073323,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Taboão da Serra,6.0,4.0,E,B,2,8,3630.0,7,0,2,2,1,0,1,1,1,0,0,1,0,1,0,0,0,2,1,1,5,4,1,4,10.0,6.0,Inglês,Sem problemas,439.9,522.9,504.8,502.9,120.0,40.0,40.0,120.0,40.0,360.0,492.6
210059868187,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,CE,São Gonçalo do Amarante,4.0,4.0,B,B,5,1,132.0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,1,5,2,0,3,8.0,4.0,Espanhol,Sem problemas,352.6,425.2,503.7,526.0,120.0,120.0,120.0,120.0,140.0,620.0,451.9
210058387371,2,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,BA,Ubaitaba,4.0,4.0,B,C,4,3,577.5,2,0,1,3,0,0,1,1,0,0,0,1,1,1,0,1,0,4,0,1,7,4,0,4,8.0,4.0,Espanhol,Sem problemas,477.1,486.0,393.1,425.1,120.0,200.0,160.0,180.0,200.0,860.0,445.3
210059085177,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,ES,Vila Velha,6.0,6.0,E,D,4,9,2145.0,6,0,2,3,2,0,1,0,1,0,0,1,0,1,0,1,0,4,1,1,8,3,2,5,12.0,6.0,Inglês,Sem problemas,610.2,582.6,547.6,781.2,140.0,160.0,160.0,180.0,160.0,800.0,630.4
210060811469,11,Masculino,1,Parda,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,Nordeste,PE,Timbaúba,4.0,6.0,D,D,5,3,462.0,2,0,1,3,0,0,1,1,0,0,0,1,0,1,0,0,0,4,0,1,6,3,0,4,10.0,6.0,Inglês,Sem problemas,653.7,668.2,642.1,887.9,160.0,200.0,180.0,180.0,200.0,920.0,713.0
210061032757,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Centro-Oeste,GO,Goiânia,4.0,4.0,D,B,3,1,220.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,6,1,0,3,8.0,4.0,Inglês,Sem problemas,396.0,627.7,571.4,462.6,180.0,200.0,200.0,200.0,200.0,980.0,514.4
210059602769,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Arujá,4.0,6.0,C,D,5,6,924.0,3,0,2,3,1,0,1,0,1,0,0,1,0,2,0,0,0,4,0,1,7,3,1,5,10.0,6.0,Espanhol,Sem problemas,446.6,570.4,583.5,533.2,120.0,200.0,120.0,120.0,40.0,600.0,533.4
210058969694,5,Masculino,1,Branca,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Nordeste,MA,Esperantinópolis,4.0,4.0,A,A,2,1,330.0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,3,8.0,4.0,Espanhol,Sem problemas,523.2,457.6,475.9,427.4,120.0,160.0,180.0,180.0,180.0,820.0,471.0
210059974510,3,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,MA,Caxias,4.0,4.0,B,B,3,1,220.0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,3,8.0,4.0,Espanhol,Sem problemas,428.6,371.0,435.5,528.3,100.0,100.0,100.0,80.0,0.0,380.0,440.8
210059899848,3,Masculino,0,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,RJ,Três Rios,4.0,5.0,D,D,5,7,1188.0,4,0,1,3,0,0,1,1,1,0,0,0,0,2,0,1,0,3,2,1,9,3,0,4,9.0,5.0,Inglês,Sem problemas,670.9,667.0,670.8,834.1,120.0,200.0,140.0,200.0,160.0,820.0,710.7
210060376466,3,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Norte,PA,Belém,3.0,,B,B,2,1,330.0,1,0,2,2,0,0,1,0,1,0,0,0,0,1,1,0,0,3,0,1,6,2,0,4,3.0,3.0,Inglês,Sem problemas,426.7,513.2,469.4,523.5,100.0,80.0,120.0,100.0,20.0,420.0,483.2
210058581134,7,Masculino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Sudeste,MG,Patos de Minas,2.0,2.0,A,A,1,2,1650.0,5,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,3,2,0,2,4.0,2.0,Espanhol,Sem problemas,405.9,542.3,503.7,423.6,120.0,40.0,40.0,120.0,40.0,360.0,468.9
210061368542,12,Feminino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Norte,PA,Belém,2.0,2.0,C,B,4,1,165.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,2,4.0,2.0,Espanhol,Sem problemas,330.8,583.8,477.1,427.5,140.0,120.0,120.0,160.0,20.0,560.0,454.8
210059602770,11,Feminino,1,Branca,Brasileiro(a),4,8,Não Respondeu,Não é treineiro,Sudeste,SP,Santos,1.0,2.0,B,D,1,1,660.0,2,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,3,2,1,2,3.0,2.0,Espanhol,Sem problemas,399.7,520.4,544.5,469.7,120.0,120.0,100.0,120.0,100.0,560.0,483.6
210059974511,5,Feminino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Sudeste,RJ,Rio das Ostras,,4.0,F,B,4,0,0.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5,1,0,2,4.0,4.0,Espanhol,Sem problemas,444.3,508.0,525.0,554.4,120.0,160.0,100.0,140.0,120.0,640.0,507.9
210059899849,5,Masculino,1,Parda,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Nordeste,PB,Santa Rita,2.0,4.0,F,B,4,1,165.0,1,0,1,3,0,1,1,0,1,0,0,1,0,1,0,0,0,3,1,1,6,3,1,4,6.0,4.0,Espanhol,Sem problemas,507.8,520.2,398.6,420.0,120.0,160.0,120.0,160.0,180.0,740.0,461.6
210059401178,6,Masculino,1,Branca,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Nordeste,BA,Candeias,4.0,4.0,C,B,4,4,742.5,3,0,1,2,0,0,1,1,0,0,0,1,0,1,0,0,0,3,1,1,6,3,0,3,8.0,4.0,Inglês,Sem problemas,657.9,636.6,593.9,806.1,160.0,200.0,160.0,160.0,180.0,860.0,673.6
210059993999,3,Masculino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Jacareí,3.0,3.0,B,D,3,1,220.0,1,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,2,0,1,5,2,0,3,6.0,3.0,Inglês,Sem problemas,416.6,558.3,521.6,504.0,120.0,120.0,120.0,120.0,120.0,600.0,500.1
210058073331,5,Masculino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Centro-Oeste,MT,Campo Verde,3.0,6.0,D,D,5,8,1452.0,5,0,3,3,1,1,1,2,1,1,0,1,1,3,0,0,0,4,2,1,10,7,2,6,9.0,6.0,Inglês,Sem problemas,672.4,599.4,579.9,747.2,160.0,180.0,160.0,180.0,140.0,820.0,649.7
210058395531,3,Feminino,1,Preta,Brasileiro(a) Naturalizado(a),2,0,Pública,Não é treineiro,Sudeste,RJ,Rio de Janeiro,4.0,4.0,B,B,4,3,577.5,2,0,1,2,0,1,1,1,1,0,0,1,0,1,0,1,0,3,0,1,6,4,1,3,8.0,4.0,Inglês,Sem problemas,429.7,521.2,530.2,499.0,120.0,120.0,120.0,120.0,120.0,600.0,495.0
210060811477,11,Feminino,1,Branca,Brasileiro(a),4,13,Não Respondeu,Não é treineiro,Nordeste,PB,Patos,3.0,4.0,F,F,1,1,660.0,2,0,1,2,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,4,3,1,3,7.0,4.0,Espanhol,Sem problemas,553.5,531.8,474.7,560.6,120.0,120.0,120.0,120.0,0.0,480.0,530.2
210061032765,4,Feminino,1,Preta,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,PE,Garanhuns,,1.0,C,B,2,1,330.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,4,1,0,3,1.0,1.0,Inglês,Cópia Texto Motivador,515.4,594.7,547.6,563.0,0.0,0.0,0.0,0.0,0.0,0.0,555.2
210060227226,11,Masculino,1,Preta,Brasileiro(a),4,9,Não Respondeu,Não é treineiro,Nordeste,CE,Caucaia,1.0,3.0,B,B,4,2,412.5,2,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,6,1,0,4,4.0,3.0,Espanhol,Sem problemas,439.2,490.3,482.9,359.9,100.0,120.0,120.0,120.0,40.0,500.0,443.1
210059994000,5,Feminino,1,Branca,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Nordeste,CE,Várzea Alegre,1.0,3.0,A,B,4,1,165.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,3,4.0,3.0,Espanhol,Sem problemas,666.6,663.5,572.5,767.4,160.0,200.0,200.0,180.0,180.0,920.0,667.5
210058073332,3,Masculino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Norte,PA,Breves,0.0,0.0,F,F,5,2,330.0,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,4,1,0,4,0.0,0.0,Espanhol,Sem problemas,381.4,529.0,516.0,529.5,120.0,160.0,120.0,120.0,120.0,640.0,489.0
210060811482,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,CE,Fortaleza,2.0,4.0,B,D,3,2,550.0,2,0,2,2,1,1,1,1,1,0,0,0,0,1,0,0,0,3,1,1,6,3,2,4,6.0,4.0,Inglês,Sem problemas,506.7,582.4,618.4,576.2,160.0,200.0,180.0,200.0,200.0,940.0,570.9
210059994005,4,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,CE,Fortaleza,4.0,3.0,F,F,5,0,0.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5,1,0,3,7.0,4.0,Inglês,Em Branco,363.7,486.5,478.3,440.9,0.0,0.0,0.0,0.0,0.0,0.0,442.4
210059098052,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,ES,Vitória,4.0,5.0,D,D,3,10,3300.0,7,0,2,3,1,0,1,1,1,0,0,0,1,2,0,1,0,0,1,1,5,4,1,5,9.0,5.0,Inglês,Sem problemas,512.4,523.7,563.1,509.4,120.0,200.0,120.0,140.0,140.0,720.0,527.2
210060811483,5,Masculino,1,Preta,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Nordeste,RN,Goianinha,1.0,3.0,C,B,6,2,275.0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,3,4.0,3.0,Espanhol,Sem problemas,438.7,503.4,457.3,533.3,140.0,180.0,120.0,120.0,140.0,700.0,483.2
210061032771,3,Masculino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,CE,Caucaia,4.0,4.0,D,D,4,1,165.0,1,0,1,2,1,1,1,1,1,0,0,0,0,2,0,0,0,4,0,1,7,3,2,3,8.0,4.0,Inglês,Sem problemas,491.8,634.8,561.8,637.7,160.0,180.0,160.0,180.0,160.0,840.0,581.5
210059540824,13,Masculino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Sudeste,RJ,São Gonçalo,1.0,1.0,C,B,1,1,660.0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,2,2.0,1.0,Espanhol,Não atendimento ao tipo textual,424.7,420.0,453.9,472.4,0.0,0.0,0.0,0.0,0.0,0.0,442.8
210058073339,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,RJ,Rio de Janeiro,,3.0,B,C,2,1,330.0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,1,4,3,0,2,3.0,3.0,Inglês,Sem problemas,600.6,565.9,627.4,539.8,140.0,160.0,120.0,160.0,160.0,740.0,583.4
210059868202,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,PE,Glória do Goitá,4.0,4.0,A,A,2,1,330.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,2,8.0,4.0,Espanhol,Sem problemas,409.1,482.4,465.1,619.0,120.0,200.0,120.0,140.0,120.0,700.0,493.9
210058395538,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,SP,Piracicaba,4.0,4.0,B,B,5,4,594.0,2,0,1,2,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,4,3,1,3,8.0,4.0,Espanhol,Sem problemas,469.4,514.6,471.3,476.2,160.0,180.0,160.0,200.0,160.0,860.0,482.9
210059098053,6,Feminino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Sul,PR,Apucarana,3.0,5.0,F,D,3,6,1540.0,5,0,1,2,1,0,1,1,1,0,0,1,0,2,0,0,0,2,1,1,6,4,1,3,8.0,5.0,Espanhol,Sem problemas,582.0,553.4,485.1,659.5,120.0,40.0,40.0,120.0,40.0,360.0,570.0
210060811484,3,Feminino,1,Preta,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nordeste,MA,São Luís,1.0,4.0,C,B,5,1,132.0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,4,0,1,6,2,0,3,5.0,4.0,Inglês,Sem problemas,412.1,473.5,540.7,388.4,160.0,200.0,180.0,180.0,100.0,820.0,453.7
210059401186,15,Feminino,2,Branca,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nordeste,CE,Caucaia,1.0,1.0,A,A,2,2,825.0,3,0,1,2,1,0,1,0,1,0,0,1,0,1,0,0,0,2,0,1,4,3,1,3,2.0,1.0,Espanhol,Sem problemas,507.1,541.4,501.0,454.7,120.0,40.0,40.0,80.0,40.0,320.0,501.0
210059994007,17,Feminino,3,Amarela,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Sudeste,MG,Juiz de Fora,1.0,1.0,C,D,3,1,220.0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,4,2,0,3,2.0,1.0,Espanhol,Sem problemas,483.5,562.3,516.2,403.4,120.0,140.0,120.0,120.0,120.0,620.0,491.4
210058073340,8,Masculino,1,Preta,Brasileiro(a) Naturalizado(a),4,4,Não Respondeu,Não é treineiro,Nordeste,BA,Brumado,0.0,0.0,B,B,4,2,412.5,2,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,4,1,0,3,0.0,0.0,Espanhol,Sem problemas,486.7,466.6,443.4,463.5,120.0,180.0,120.0,120.0,80.0,620.0,465.0
210058395539,8,Feminino,1,Preta,Brasileiro(a),4,7,Não Respondeu,Não é treineiro,Norte,AC,Rio Branco,4.0,4.0,B,B,5,2,330.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,7,1,0,3,8.0,4.0,Espanhol,Sem problemas,596.2,691.9,647.1,669.0,120.0,200.0,120.0,120.0,80.0,640.0,651.0
210060811485,6,Masculino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Norte,PA,Barcarena,4.0,4.0,B,D,2,1,330.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,5,1,0,3,8.0,4.0,Espanhol,Sem problemas,518.3,472.2,470.7,601.1,80.0,40.0,40.0,80.0,0.0,240.0,515.6
210059540826,5,Feminino,1,Branca,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Norte,AM,Manaus,3.0,2.0,F,B,6,2,275.0,1,0,1,3,1,0,1,1,1,0,0,1,0,1,0,0,0,3,1,1,6,4,1,4,5.0,3.0,Espanhol,Sem problemas,452.5,532.7,514.7,414.7,100.0,40.0,40.0,100.0,40.0,320.0,478.6
210060227235,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Diadema,1.0,3.0,F,F,3,0,0.0,1,0,1,2,1,0,1,1,1,0,0,1,0,2,0,0,1,2,1,1,7,4,1,3,4.0,3.0,Inglês,Sem problemas,544.3,607.5,587.7,543.4,100.0,160.0,120.0,120.0,80.0,580.0,570.7
210059602768,3,Masculino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sul,PR,Jandaia do Sul,1.0,4.0,A,A,6,1,110.0,1,0,1,3,2,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,5,2,2,4,5.0,4.0,Inglês,Sem problemas,628.6,583.1,552.3,733.0,160.0,200.0,200.0,200.0,180.0,940.0,624.2
210060450363,2,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,AL,Maceió,1.0,4.0,C,D,5,2,330.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5,1,0,3,5.0,4.0,Inglês,Sem problemas,447.7,375.1,436.0,451.0,60.0,160.0,120.0,120.0,60.0,520.0,427.4
210060376465,3,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,CE,Fortaleza,,5.0,F,B,5,6,924.0,3,0,1,3,1,0,1,1,0,0,0,0,0,2,0,1,0,2,0,1,6,2,1,4,5.0,5.0,Espanhol,Sem problemas,493.6,561.5,576.4,508.8,160.0,160.0,120.0,160.0,120.0,720.0,535.1
210058581133,12,Masculino,1,Branca,Brasileiro(a),4,13,Não Respondeu,Não é treineiro,Nordeste,PE,Gravatá,1.0,4.0,B,B,3,1,220.0,1,0,1,2,0,0,1,0,1,0,0,1,0,1,0,0,0,3,1,1,6,3,0,3,5.0,4.0,Espanhol,Sem problemas,450.1,525.0,545.9,655.4,140.0,200.0,160.0,160.0,200.0,860.0,544.1
210059260112,8,Feminino,1,Parda,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Nordeste,BA,Poções,4.0,1.0,C,B,3,1,220.0,1,0,1,3,0,0,1,0,1,0,0,1,0,1,0,0,0,3,1,1,6,3,0,4,5.0,4.0,Espanhol,Sem problemas,482.1,644.3,592.3,559.3,140.0,140.0,120.0,140.0,140.0,680.0,569.5
210061244844,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,SE,Itabaiana,2.0,2.0,C,F,3,1,220.0,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,1,5,2,0,3,4.0,2.0,Inglês,Sem problemas,614.2,671.2,683.2,678.5,160.0,200.0,200.0,180.0,200.0,940.0,661.8
210061348809,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Norte,PA,Ananindeua,3.0,4.0,C,B,6,2,275.0,1,3,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,4,1,1,7,2,0,6,7.0,4.0,Inglês,Sem problemas,520.2,634.6,548.9,535.7,180.0,200.0,180.0,200.0,200.0,960.0,559.9
210058395532,3,Feminino,0,Não declarado,Brasileiro(a),2,0,Pública,Não é treineiro,Norte,PA,Abaetetuba,4.0,4.0,C,B,4,1,165.0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,4,1,1,2,8.0,4.0,Espanhol,Sem problemas,632.6,625.6,676.4,591.3,160.0,200.0,180.0,200.0,200.0,940.0,631.5
210059098047,4,Feminino,1,Amarela,Brasileiro(a) Naturalizado(a),4,1,Não Respondeu,Não é treineiro,Nordeste,PB,João Pessoa,4.0,4.0,F,D,2,6,2310.0,6,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,5,2,0,3,8.0,4.0,Inglês,Sem problemas,603.0,626.9,548.2,745.4,140.0,200.0,140.0,180.0,200.0,860.0,630.9
210060811478,3,Feminino,1,Parda,Brasileiro(a) Naturalizado(a),2,0,Pública,Não é treineiro,Sudeste,SP,São Paulo,,4.0,F,B,2,1,330.0,1,0,1,2,0,0,1,1,1,0,0,0,0,1,1,0,0,2,1,1,6,3,0,3,4.0,4.0,Espanhol,Sem problemas,399.6,402.1,412.2,353.8,120.0,120.0,100.0,140.0,120.0,600.0,391.9
210059540819,11,Masculino,2,Branca,Brasileiro(a),4,13,Não Respondeu,Não é treineiro,Sudeste,MG,Belo Horizonte,2.0,4.0,B,D,3,4,990.0,3,0,3,3,1,1,1,0,1,0,0,1,0,3,0,0,0,3,1,1,8,3,2,6,6.0,4.0,Espanhol,Sem problemas,515.5,638.1,474.7,554.8,160.0,200.0,180.0,160.0,120.0,820.0,545.8
210060227227,4,Feminino,1,Preta,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,BA,Salvador,4.0,4.0,C,B,6,3,385.0,2,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,2,0,1,4,5,1,2,8.0,4.0,Espanhol,Sem problemas,468.2,572.8,565.3,635.2,120.0,140.0,120.0,120.0,80.0,580.0,560.4
210059401180,3,Feminino,0,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,RJ,Nova Friburgo,4.0,4.0,C,F,8,4,371.25,2,0,1,3,1,0,1,0,1,0,0,0,0,2,0,0,0,3,0,1,6,2,1,4,8.0,4.0,Inglês,Sem problemas,432.8,525.6,538.3,384.5,120.0,120.0,120.0,120.0,120.0,600.0,470.3
210059994001,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,RN,Natal,2.0,3.0,B,B,3,1,220.0,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,4,2,0,3,5.0,3.0,Espanhol,Sem problemas,444.0,483.5,532.1,593.1,100.0,100.0,100.0,100.0,40.0,440.0,513.2
210058073333,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,BA,Lauro de Freitas,3.0,2.0,C,B,3,2,550.0,2,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,5,2,0,3,5.0,3.0,Espanhol,Sem problemas,572.7,509.2,429.3,491.5,120.0,160.0,120.0,120.0,120.0,640.0,500.7
210059868197,12,Masculino,1,Parda,Brasileiro(a),4,14,Não Respondeu,Não é treineiro,Nordeste,PE,Caruaru,4.0,1.0,F,B,4,3,577.5,2,0,2,4,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,1,6,1,0,6,5.0,4.0,Espanhol,Sem problemas,401.1,514.9,498.4,364.1,180.0,140.0,180.0,140.0,100.0,740.0,444.6
210058395533,13,Feminino,1,Preta,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Norte,PA,Ananindeua,2.0,4.0,B,B,4,0,0.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,3,6.0,4.0,Espanhol,Sem problemas,481.0,533.8,477.9,457.1,100.0,120.0,100.0,120.0,60.0,500.0,487.4
210059098048,11,Masculino,1,Parda,Brasileiro(a),4,8,Não Respondeu,Não é treineiro,Sudeste,MG,Belo Horizonte,4.0,5.0,D,B,3,6,1540.0,5,0,2,2,1,1,1,1,1,0,0,1,1,2,0,0,0,3,2,1,8,5,2,4,9.0,5.0,Espanhol,Sem problemas,568.6,655.6,553.9,665.1,140.0,180.0,140.0,160.0,200.0,820.0,610.8
210059540820,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,São Bernardo do Campo,2.0,4.0,C,B,3,2,550.0,2,0,2,2,0,0,1,1,0,0,0,1,0,3,0,0,0,3,1,1,8,3,0,4,6.0,4.0,Inglês,Sem problemas,489.2,581.8,589.6,595.6,120.0,120.0,120.0,120.0,80.0,560.0,564.0
210060811479,2,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,BA,Ilhéus,4.0,5.0,B,B,4,2,412.5,2,0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,4,2,0,4,9.0,5.0,Espanhol,Sem problemas,484.4,522.2,499.8,643.5,120.0,200.0,140.0,180.0,200.0,840.0,537.5
210058073335,2,Masculino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Nordeste,MA,Santa Luzia,1.0,4.0,A,A,4,1,165.0,1,0,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,2,0,3,5.0,4.0,Espanhol,Sem problemas,526.5,511.0,536.6,454.0,100.0,120.0,120.0,140.0,100.0,580.0,507.0
210059868199,13,Masculino,0,Parda,Brasileiro(a),4,9,Não Respondeu,Não é treineiro,Norte,PA,Vigia,1.0,1.0,A,A,5,1,132.0,1,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,3,3,0,3,2.0,1.0,Espanhol,Sem problemas,474.3,430.8,483.3,456.0,120.0,120.0,120.0,120.0,100.0,580.0,461.1
210058395535,11,Feminino,1,Parda,Brasileiro(a),4,10,Não Respondeu,Não é treineiro,Nordeste,CE,Fortaleza,1.0,1.0,B,B,1,1,660.0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,1,0,2,2.0,1.0,Inglês,Sem problemas,509.6,638.3,585.3,717.7,140.0,120.0,140.0,120.0,160.0,680.0,612.7
