NU_INSCRICAO,tipo_faixa_etaria,tipo_sexo,tipo_estado_civil,tipo_cor_raca,tipo_nacionalidade,tipo_conclusao,ano_de_concusao,tipo_escola,tipo_treineiro,municipio_prova,uf_prova,q01_escolaridade_pai,q02_escolaridade_mae,q03_ocupacao_pai,q04_ocupacao_mae,q05_pessoas_residencia,q06_renda_familiar,q07_empregado_domestico,q08_tem_banheiro,q09_qtd_quartos,q10_tem_carro,q11_tem_motocicleta,q12_tem_geladeira,q13_tem_freezer,q14_tem_maquina_lavar_roupa,q15_tem_maquina_secar_roupa,q17_tem_maquina_lavar_louca,q16_tem_microondas,q18_tem_aspirador_po,q19_tem_tv_cores,q20_tem_dvd,q21_tem_tv_assinatura,q23_tem_telefone_fixo,q22_tem_celular,q24_tem_computador,q25_tem_internet,lingua_estrangeira,status_redacao,nota_cn,nota_ch,nota_lc,nota_mt,nota_red_comp1,nota_red_comp2,nota_red_comp3,nota_red_comp4,nota_red_comp5,nota_redacao
210059602776,6,Feminino,1,Branca,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Blumenau,SC,F,C,E,D,2,C,A,C,C,B,A,B,B,B,B,A,B,B,C,A,A,B,C,A,B,Espanhol,Sem problemas,525.0,542.4,509.9,507.7,160.0,200.0,180.0,160.0,160.0,860.0
210058969701,5,Masculino,1,Parda,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Cachoeira,BA,E,F,A,D,5,D,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,479.9,362.7,447.1,444.5,120.0,140.0,120.0,140.0,120.0,640.0
210059987555,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Porto Alegre,RS,E,E,B,B,2,C,A,B,C,A,A,B,A,B,A,A,B,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,517.3,513.4,556.2,436.7,100.0,100.0,80.0,80.0,40.0,400.0
210060450371,4,Feminino,1,Preta,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Salvador,BA,C,D,F,F,2,B,D,B,C,A,A,B,A,B,A,A,A,A,B,A,A,A,B,A,A,Espanhol,Sem problemas,466.7,420.7,405.9,345.9,100.0,80.0,100.0,120.0,80.0,480.0
210060376473,3,Masculino,1,Preta,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Brasília,DF,D,G,B,D,5,C,A,C,D,B,A,B,B,B,A,A,B,A,B,A,A,A,E,B,B,Espanhol,Sem problemas,675.6,732.1,583.1,819.4,140.0,200.0,160.0,200.0,200.0,900.0
210059260120,2,Masculino,0,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Corrente,PI,H,G,A,D,2,D,A,B,B,A,A,B,B,A,A,A,A,A,A,A,A,A,B,A,B,Espanhol,Sem problemas,544.1,591.2,566.3,751.2,140.0,160.0,160.0,160.0,160.0,780.0
210061368549,6,Feminino,3,Branca,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Taboão da Serra,SP,E,E,B,B,4,C,A,B,C,B,B,B,B,B,A,A,B,B,B,A,A,B,D,B,B,Espanhol,Sem problemas,579.6,629.9,650.4,745.6,180.0,180.0,200.0,180.0,160.0,900.0
210059602777,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Currais Novos,RN,E,E,C,B,4,E,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,A,D,A,B,Inglês,Sem problemas,547.2,479.4,496.7,451.3,140.0,200.0,140.0,180.0,200.0,860.0
210058969702,11,Feminino,2,Parda,Brasileiro(a),4,10,Não Respondeu,Não é treineiro,Vitória da Conquista,BA,C,B,A,A,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,C,A,B,Inglês,Sem problemas,406.5,486.4,464.4,353.7,120.0,120.0,120.0,120.0,100.0,580.0
210059987556,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Pederneiras,SP,B,D,F,C,3,E,A,B,D,B,A,B,B,B,A,A,B,A,C,B,A,A,D,B,B,Inglês,Sem problemas,560.0,640.1,620.7,691.4,140.0,160.0,160.0,160.0,160.0,780.0
210059899856,7,Feminino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Iracema,CE,B,C,A,B,5,B,A,B,C,A,B,B,B,A,A,A,A,A,B,B,A,A,D,B,B,Inglês,Sem problemas,451.8,557.3,506.2,420.2,140.0,160.0,140.0,120.0,120.0,680.0
210060376474,3,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Jequié,BA,E,E,B,A,2,A,A,A,C,A,A,B,A,A,A,A,A,A,A,A,A,A,C,A,B,Inglês,Sem problemas,477.0,542.6,511.8,544.5,160.0,200.0,160.0,180.0,200.0,900.0
210058581141,5,Feminino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Mariana,MG,E,E,D,D,4,D,A,B,C,A,A,B,B,B,A,A,B,A,B,A,A,A,E,A,B,Espanhol,Sem problemas,439.8,496.2,558.5,504.6,140.0,180.0,120.0,120.0,160.0,720.0
210059260121,8,Feminino,2,Parda,Brasileiro(a) Naturalizado(a),4,6,Não Respondeu,Não é treineiro,Maranguape,CE,E,C,A,A,3,B,A,B,B,A,A,B,A,A,A,A,A,A,C,A,A,A,C,A,B,Espanhol,Sem problemas,504.2,527.0,479.9,732.7,140.0,160.0,120.0,140.0,120.0,680.0
210059602778,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Maceió,AL,A,B,A,B,3,B,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,381.0,577.0,522.8,618.9,160.0,200.0,180.0,200.0,200.0,940.0
210058969703,9,Masculino,1,Parda,Brasileiro(a),4,7,Não Respondeu,Não é treineiro,Juazeiro do Norte,CE,C,E,C,C,3,B,A,B,C,A,B,B,A,B,A,A,A,A,A,A,A,A,D,A,B,Espanhol,Sem problemas,681.3,691.9,652.4,778.1,160.0,180.0,180.0,200.0,160.0,880.0
210059987557,6,Feminino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Guaraí,TO,B,E,C,F,4,C,A,B,C,B,B,B,B,B,A,A,B,A,B,A,A,A,D,B,B,Espanhol,Sem problemas,550.3,514.4,507.0,534.1,160.0,160.0,160.0,160.0,160.0,800.0
210060450373,8,Feminino,1,Preta,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Salvador,BA,H,B,B,B,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,Espanhol,Sem problemas,454.1,512.2,497.7,561.8,80.0,120.0,100.0,80.0,20.0,400.0
210060376475,6,Feminino,1,Branca,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,São Paulo,SP,H,E,F,D,4,C,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,A,E,B,B,Inglês,Sem problemas,511.4,527.7,540.3,555.0,160.0,200.0,140.0,200.0,200.0,900.0
210058581142,13,Feminino,3,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Fortaleza,CE,D,C,D,B,2,C,A,B,C,A,B,B,B,B,A,A,B,A,B,A,A,B,C,B,B,Espanhol,Sem problemas,498.1,606.6,554.7,616.7,160.0,120.0,120.0,120.0,40.0,560.0
210061244853,7,Feminino,1,Branca,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Belém,PA,E,E,C,B,10,D,A,C,D,B,A,B,A,A,A,A,A,A,D,A,B,A,D,B,B,Espanhol,Sem problemas,440.9,415.4,464.2,440.2,100.0,140.0,100.0,120.0,140.0,600.0
210061368551,2,Masculino,1,Não declarado,Brasileiro(a),3,0,Não Respondeu,É treineiro,Goiânia,GO,D,F,A,D,5,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,Espanhol,Sem problemas,568.3,548.0,510.1,431.1,80.0,140.0,100.0,120.0,120.0,560.0
210059602779,11,Feminino,2,Parda,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,Maceió,AL,B,A,B,B,3,C,A,B,C,A,A,B,A,B,A,A,B,A,B,A,A,A,C,B,B,Espanhol,Sem problemas,419.7,544.1,567.8,483.6,140.0,140.0,120.0,140.0,120.0,660.0
210058969704,9,Feminino,1,Parda,Brasileiro(a),4,6,Não Respondeu,Não é treineiro,Paracatu,MG,E,E,B,D,4,E,A,B,C,D,B,B,B,B,A,A,B,A,B,A,A,A,E,B,B,Espanhol,Sem problemas,405.6,463.6,495.4,551.0,140.0,100.0,120.0,120.0,60.0,540.0
210059899858,2,Feminino,0,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Oeiras,PI,B,C,F,B,2,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,Espanhol,Sem problemas,416.4,467.7,550.5,566.3,120.0,120.0,120.0,100.0,80.0,540.0
210060450374,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Itabira,MG,C,E,C,D,4,H,A,C,D,B,A,B,B,B,A,A,A,B,C,A,A,A,E,B,B,Inglês,Sem problemas,442.7,553.8,520.2,591.8,160.0,200.0,120.0,140.0,120.0,740.0
210060376476,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Rio de Janeiro,RJ,H,F,F,B,2,B,A,B,C,A,A,B,B,B,A,A,B,A,B,A,B,A,C,B,B,Inglês,Sem problemas,510.3,530.5,556.8,597.7,120.0,160.0,120.0,120.0,120.0,640.0
210058581143,14,Feminino,2,Parda,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Nova Iguaçu,RJ,F,E,D,B,4,C,A,C,D,A,C,B,B,A,A,A,B,A,B,A,A,A,C,B,B,Espanhol,Sem problemas,449.1,426.6,401.5,410.9,120.0,120.0,80.0,120.0,80.0,520.0
210061244854,3,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Feira de Santana,BA,E,E,D,B,2,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,C,B,B,Espanhol,Sem problemas,483.1,571.3,549.2,569.4,160.0,180.0,180.0,200.0,200.0,920.0
210061368552,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Caxias do Sul,RS,E,E,D,B,3,D,A,B,C,B,A,B,C,B,B,A,B,B,B,A,B,A,D,A,B,Inglês,Sem problemas,595.1,652.1,616.5,590.5,160.0,200.0,180.0,160.0,180.0,880.0
210059602780,2,Feminino,1,Parda,Brasileiro(a) Naturalizado(a),2,0,Pública,Não é treineiro,São Luís,MA,B,E,F,B,6,B,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,460.6,538.5,508.0,429.4,120.0,80.0,120.0,120.0,60.0,500.0
210059987559,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Abaetetuba,PA,E,E,C,B,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,Espanhol,Sem problemas,352.2,388.9,306.9,465.8,160.0,200.0,180.0,160.0,180.0,880.0
210060376467,5,Feminino,1,Branca,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Lavras da Mangabeira,CE,C,G,B,D,4,C,A,B,C,B,B,B,A,A,A,A,B,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,592.4,640.4,590.4,718.5,140.0,200.0,180.0,200.0,200.0,920.0
210058581135,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Santa Inês,MA,F,E,D,D,4,D,A,C,C,B,A,B,B,A,A,A,A,A,B,A,A,A,E,A,B,Inglês,Sem problemas,568.1,616.1,584.0,651.5,140.0,200.0,180.0,180.0,160.0,860.0
210061244846,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Ourém,PA,E,E,C,B,4,D,A,B,C,A,B,B,A,A,A,A,B,A,A,A,A,A,D,B,B,Espanhol,Sem problemas,490.5,451.8,494.5,461.2,140.0,200.0,160.0,180.0,200.0,880.0
210059602771,6,Masculino,1,Parda,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Marabá,PA,F,F,B,D,4,F,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,A,E,B,B,Espanhol,Sem problemas,424.2,474.7,382.8,414.8,100.0,120.0,80.0,100.0,80.0,480.0
210059974512,16,Masculino,1,Branca,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Parnamirim,RN,B,B,A,C,1,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,B,A,A,Inglês,Sem problemas,546.7,617.5,563.5,423.5,80.0,120.0,120.0,120.0,100.0,540.0
210059899850,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Jequié,BA,B,E,C,B,2,B,A,B,D,A,A,B,A,A,A,A,B,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,375.8,535.5,511.9,375.0,100.0,160.0,120.0,100.0,100.0,580.0
210060450366,14,Feminino,3,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Manaus,AM,D,G,B,D,2,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,511.5,521.3,518.4,371.6,100.0,80.0,60.0,80.0,20.0,340.0
210060376468,4,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Brasília,DF,B,E,B,C,4,B,A,D,C,B,A,B,A,B,A,A,A,A,B,A,A,A,C,B,B,Inglês,Sem problemas,607.3,600.8,612.0,632.1,160.0,120.0,120.0,140.0,120.0,660.0
210059260115,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,São Paulo,SP,E,G,D,D,3,D,A,B,C,B,A,B,B,B,A,A,B,B,C,A,A,A,D,B,B,Inglês,Sem problemas,512.4,621.0,555.1,538.6,160.0,180.0,160.0,140.0,140.0,780.0
210059974514,11,Feminino,1,Parda,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,Camocim,CE,B,B,A,A,1,B,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,A,B,B,A,Inglês,Sem problemas,537.9,624.5,586.3,517.9,140.0,140.0,140.0,100.0,80.0,600.0
210059899852,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Rio de Janeiro,RJ,H,E,F,D,4,E,D,B,C,A,A,B,B,B,A,A,B,A,D,A,A,A,B,A,B,Inglês,Sem problemas,418.0,499.6,482.2,409.2,120.0,120.0,80.0,120.0,80.0,520.0
210060376470,4,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Propriá,SE,D,F,B,D,4,F,A,B,C,B,B,B,A,B,A,A,A,A,B,A,A,A,D,B,B,Espanhol,Sem problemas,459.4,464.3,510.4,387.8,160.0,200.0,200.0,200.0,200.0,960.0
210058581137,2,Feminino,1,Não declarado,Brasileiro(a),2,0,Pública,Não é treineiro,Fortaleza,CE,E,E,F,F,4,D,A,B,D,B,A,B,B,B,A,A,B,B,C,A,B,A,E,B,B,Espanhol,Sem problemas,0.0,502.4,525.1,0.0,120.0,120.0,80.0,80.0,80.0,480.0
210061244849,3,Feminino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Poções,BA,B,F,C,D,3,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,536.1,518.0,484.1,724.7,160.0,200.0,180.0,200.0,200.0,940.0
210061368546,6,Feminino,1,Preta,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Belo Horizonte,MG,B,E,B,B,2,B,A,B,B,A,A,B,A,A,A,A,B,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,391.0,557.8,551.1,548.4,120.0,120.0,120.0,120.0,120.0,600.0
210059602774,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Santo André,SP,E,E,F,D,3,G,A,B,C,A,A,B,B,B,A,A,B,B,C,A,B,A,D,C,B,Inglês,Sem problemas,584.1,672.4,577.0,641.5,140.0,200.0,140.0,120.0,160.0,760.0
210058969699,4,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Patos,PB,F,E,D,D,1,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,377.3,589.3,584.6,557.5,160.0,200.0,160.0,140.0,120.0,780.0
210059899853,2,Feminino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Salvador,BA,C,E,B,B,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,B,A,B,Espanhol,Sem problemas,548.0,581.9,512.2,486.2,120.0,180.0,140.0,140.0,160.0,740.0
210060450369,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Bacabal,MA,C,E,A,A,4,D,A,C,D,A,B,B,A,A,A,A,B,A,B,A,A,A,E,A,B,Inglês,Sem problemas,528.9,692.1,609.1,645.4,180.0,200.0,160.0,200.0,200.0,940.0
210061244847,2,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Aracaju,SE,D,D,B,B,2,B,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,A,C,A,B,Espanhol,Sem problemas,556.6,620.5,576.1,656.0,160.0,200.0,180.0,180.0,200.0,920.0
210061368544,13,Feminino,1,Branca,Brasileiro(a),4,16,Não Respondeu,Não é treineiro,Petrolina,PE,B,B,A,A,1,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,413.1,574.8,512.1,387.5,120.0,160.0,120.0,160.0,200.0,760.0
210059602772,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Embu das Artes,SP,B,E,B,D,4,B,A,B,B,B,A,B,A,A,A,A,A,A,B,A,A,A,E,A,B,Inglês,Sem problemas,540.3,572.9,563.8,464.8,140.0,40.0,40.0,160.0,40.0,420.0
210058969697,3,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,São Bernardo do Campo,SP,H,E,C,B,5,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,A,C,A,B,Inglês,Sem problemas,526.4,526.1,489.2,333.5,100.0,120.0,120.0,120.0,100.0,560.0
210059974513,4,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Parnaíba,PI,E,B,A,F,2,B,A,C,D,A,B,B,A,B,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,408.0,498.0,491.7,439.4,100.0,120.0,120.0,140.0,60.0,540.0
210059899851,2,Feminino,1,Branca,Brasileiro(a) Naturalizado(a),2,0,Pública,Não é treineiro,Barbacena,MG,B,B,A,A,3,B,A,B,D,C,A,B,A,A,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,458.9,474.4,456.3,497.9,120.0,120.0,120.0,120.0,60.0,540.0
210060376469,5,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Manaus,AM,H,E,B,B,3,B,A,B,B,A,B,B,A,B,A,A,A,A,B,A,B,A,B,A,B,Espanhol,Sem problemas,385.0,398.9,390.8,613.3,120.0,120.0,120.0,140.0,100.0,600.0
210060450367,3,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Itapecuru Mirim,MA,E,F,B,D,2,C,A,B,C,B,B,B,A,B,A,A,A,A,B,A,B,A,A,B,B,Inglês,Sem problemas,503.9,570.5,581.3,557.1,100.0,40.0,40.0,180.0,40.0,400.0
210058581136,3,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Mineiros,GO,H,E,F,B,5,B,A,B,D,A,B,B,A,B,A,A,B,A,C,A,A,A,D,A,B,Espanhol,Sem problemas,511.8,457.6,513.9,403.4,80.0,120.0,100.0,100.0,20.0,420.0
210061368545,3,Feminino,0,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,João Lisboa,MA,D,D,A,A,5,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,Espanhol,Sem problemas,414.1,486.9,507.4,432.1,120.0,100.0,100.0,120.0,100.0,540.0
210059602773,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Duque de Caxias,RJ,H,E,C,B,3,E,A,B,D,A,A,D,B,B,A,A,B,B,D,B,B,B,D,B,B,Espanhol,Sem problemas,458.6,576.6,553.1,621.8,160.0,160.0,160.0,160.0,0.0,640.0
210058969698,7,Feminino,1,Parda,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Alto Alegre,RR,D,E,A,F,3,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,C,B,B,Espanhol,Sem problemas,454.7,517.3,484.4,382.0,100.0,120.0,100.0,100.0,40.0,460.0
210058395542,11,Feminino,1,Parda,Brasileiro(a),4,10,Não Respondeu,Não é treineiro,Bragança,PA,F,E,E,B,1,A,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,553.0,615.7,582.1,695.5,140.0,180.0,160.0,120.0,40.0,640.0
210059098057,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,São Miguel do Guamá,PA,B,D,A,A,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,Espanhol,Sem problemas,508.0,600.5,601.6,490.2,140.0,180.0,160.0,140.0,180.0,800.0
210060811488,8,Feminino,1,Parda,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Ipirá,BA,A,C,A,A,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,C,A,A,Inglês,Sem problemas,392.6,535.7,562.7,559.3,120.0,200.0,140.0,120.0,160.0,740.0
210059401190,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Canoas,RS,D,D,B,C,2,F,A,B,C,B,A,B,A,B,A,A,B,B,C,A,A,A,A,B,B,Inglês,Sem problemas,444.4,515.0,546.9,497.2,120.0,120.0,120.0,120.0,100.0,580.0
210059994011,1,Feminino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Baixa Grande,BA,H,H,C,D,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Inglês,Sem problemas,478.6,490.2,500.1,498.6,160.0,160.0,160.0,180.0,160.0,820.0
210059868207,2,Feminino,1,Preta,Brasileiro(a),3,0,Não Respondeu,É treineiro,Manaus,AM,D,E,A,F,6,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Inglês,Sem problemas,394.5,555.8,537.2,332.5,120.0,120.0,120.0,120.0,40.0,520.0
210058395543,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Caratinga,MG,E,D,A,B,3,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,557.8,598.4,588.0,511.8,140.0,180.0,140.0,200.0,160.0,820.0
210059098058,3,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Rio Verde,GO,C,C,A,F,5,C,A,B,E,B,A,B,B,B,A,A,B,A,B,B,A,A,E,A,B,Inglês,Sem problemas,436.7,557.9,571.0,556.3,120.0,140.0,100.0,80.0,100.0,540.0
210060811489,5,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Palmeira dos Índios,AL,C,D,A,A,2,B,A,B,E,A,A,B,A,A,A,A,A,A,B,A,A,A,C,B,B,Espanhol,Sem problemas,499.6,448.7,499.4,334.8,160.0,200.0,200.0,200.0,200.0,960.0
210059540830,10,Masculino,1,Branca,Brasileiro(a),4,8,Não Respondeu,Não é treineiro,Fortaleza,CE,C,C,A,A,1,B,A,B,B,A,A,B,A,B,A,A,B,A,B,A,A,A,B,B,B,Inglês,Sem problemas,591.6,715.7,660.2,838.3,140.0,120.0,160.0,180.0,100.0,700.0
210060376477,5,Feminino,0,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Óbidos,PA,A,D,A,A,5,A,A,B,D,A,A,B,B,A,A,A,A,A,B,A,A,A,E,A,B,Inglês,Sem problemas,482.3,504.6,501.5,562.4,160.0,180.0,140.0,160.0,160.0,800.0
210058581144,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Curitiba,PR,B,E,B,D,3,H,A,B,C,B,A,B,B,B,A,A,B,A,B,A,A,A,D,A,B,Inglês,Sem problemas,528.8,638.1,596.8,481.8,140.0,180.0,140.0,120.0,120.0,700.0
210061244855,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Garopaba,SC,D,E,D,F,5,F,A,B,C,B,A,B,B,B,A,A,B,A,C,A,A,A,E,B,B,Espanhol,Sem problemas,548.2,589.4,583.7,435.3,120.0,120.0,120.0,100.0,80.0,540.0
210059602781,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Bezerros,PE,E,B,C,A,4,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,463.0,516.2,524.0,482.6,160.0,180.0,160.0,160.0,140.0,800.0
210058969706,5,Feminino,1,Preta,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Rio Grande,RS,E,C,F,C,2,C,A,B,B,A,A,B,A,B,A,A,B,A,B,B,A,A,B,B,B,Espanhol,Sem problemas,438.4,391.7,434.1,338.0,120.0,100.0,100.0,100.0,20.0,440.0
210059987560,3,Feminino,1,Amarela,Brasileiro(a),2,0,Pública,Não é treineiro,São Sebastião de Lagoa de Roça,PB,B,D,A,B,4,C,A,D,D,C,A,B,A,B,B,A,B,A,D,A,B,A,D,A,B,Inglês,Sem problemas,445.6,462.6,518.1,598.6,120.0,120.0,100.0,120.0,60.0,520.0
210060450376,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Aracaju,SE,F,E,C,B,4,E,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,D,A,B,Inglês,Sem problemas,448.8,523.3,473.0,492.0,160.0,200.0,160.0,180.0,160.0,860.0
210060376478,4,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Juazeiro do Norte,CE,E,E,B,C,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,473.5,534.7,551.0,375.0,120.0,120.0,120.0,120.0,120.0,600.0
210058969711,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Mogi Guaçu,SP,B,D,B,C,3,H,C,D,D,B,A,B,B,B,A,A,B,A,C,A,A,A,D,B,B,Inglês,Sem problemas,406.5,500.7,484.2,483.8,120.0,180.0,100.0,120.0,140.0,660.0
210059987565,2,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Joinville,SC,B,C,C,B,6,B,B,B,B,A,A,B,A,B,A,A,B,A,B,A,A,A,B,A,B,Inglês,Sem problemas,396.0,527.9,470.5,532.2,140.0,120.0,120.0,120.0,120.0,620.0
210060450381,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Macapá,AP,E,E,B,B,5,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,A,C,A,B,Inglês,Sem problemas,515.5,621.3,520.6,557.6,120.0,160.0,140.0,140.0,160.0,720.0
210060376483,1,Feminino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Ipirá,BA,B,E,F,F,4,B,A,B,C,A,B,B,B,B,B,A,B,A,B,A,B,A,E,B,B,Inglês,Sem problemas,424.7,423.5,459.7,437.8,140.0,180.0,140.0,160.0,100.0,720.0
